CrashID,CrashMasterFile,Lat,Long,rtunique,CurvePresent,GradePresent,BadVisibility,BadWeather,WetRdway,VOSh,Congestion,Speed,Sphr,P_N,VehicleDefect,WorkZone,Animal/Debris,SlipperySurf/WaterPooling,Impaired,Dstracted,Inattention,DrivingTooFast,RightOfWay,ImproperManeuver,FollowTooClose
7034,72221245,37.48988,-84.32987,102-I-0075-000,0,0,0,1,1,0,0,58.02,No,No,0,0,0,1,0,0,0,0,0,0,0
7035,72221255,38.69778,-84.60125,041-I-0075-010,0,0,1,1,1,0,0,61.79,No,No,0,0,0,1,0,0,0,0,0,0,0
7036,72221266,39.08269,-84.5224,059-I-0075-000,0,1,1,0,1,0,0,55.3,No,No,0,0,0,0,1,0,0,0,0,0,0
7037,72221280,37.81014,-85.74222,047-I-0065-010,0,0,0,1,1,1,0,62.8,No,No,0,0,0,1,0,0,0,0,0,1,0
7038,72221285,38.2164,-85.66108,056-I-0264-000,0,0,1,0,1,1,0,51.41,No,No,0,0,0,0,0,0,0,0,0,0,0
7040,72221296,38.17641,-84.53291,105-I-0075-000,0,0,1,1,1,0,0,70.21,No,No,0,1,0,0,0,0,0,0,0,1,0
7041,72221305,38.23642,-85.61844,056-I-0064-000,0,0,1,1,1,1,0,54.76,No,No,0,0,0,1,0,0,0,0,0,0,0
7042,72221310,38.18092,-83.56619,103-I-0064-010,0,0,1,1,1,0,0,69.59,No,No,1,0,0,0,0,0,0,0,0,0,0
7043,72221326,37.81036,-85.74204,047-I-0065-010,0,0,0,0,1,1,0,62.8,No,No,0,0,0,1,0,0,0,1,0,1,0
7044,72221328,39.10019,-84.4938,019-I-0471-000,0,0,0,0,0,0,0,53.28,No,No,0,0,0,0,0,0,1,0,0,0,0
7046,72221331,37.25374,-87.45038,054-I-0069-000,0,1,0,1,1,0,0,65.83,No,No,0,0,0,1,0,0,0,0,0,0,0
7047,72221368,38.11498,-85.70118,056-I-0265-010,1,0,1,0,1,1,1,44.39,No,No,0,0,0,0,0,0,1,0,0,0,0
7048,72221373,39.05166,-84.55943,059-I-0075-000,0,0,0,0,0,0,1,42.43,No,No,0,0,0,0,0,0,1,0,0,0,0
7049,72221425,38.21319,-85.38013,106-I-0064-000,0,0,0,1,1,0,0,69.96,No,No,0,0,0,1,0,0,0,0,0,0,0
7050,72221433,39.07736,-84.52013,059-I-0075-000,1,0,0,0,1,0,0,55.3,No,No,0,0,0,1,0,0,0,0,0,1,0
7051,72221435,38.16012,-84.68412,120-I-0064-000,0,0,0,1,1,0,0,64.22,No,No,0,0,0,1,0,0,0,0,0,1,0
7052,72221442,39.03125,-84.58325,059-I-0275-000,1,0,1,1,1,0,0,65.24,No,No,0,0,0,1,0,0,0,1,0,0,0
7053,72221443,38.19551,-84.52508,105-I-0075-000,1,0,0,1,1,1,0,59.5,No,No,0,0,0,1,0,0,0,0,0,0,0
7054,72221444,38.38917,-84.57551,105-I-0075-000,0,1,0,1,1,0,0,60.09,No,No,0,0,0,1,0,0,0,0,0,0,0
7055,72221469,37.31133,-85.90397,050-I-0065-000,1,1,0,1,1,0,0,68.17,No,No,0,0,0,0,0,0,1,0,0,0,0
7058,72221484,37.2577,-85.92358,050-I-0065-010,0,0,0,1,1,1,0,70.21,No,No,0,0,0,1,0,0,0,0,0,1,0
7059,72221490,38.10162,-84.48909,034-I-0075-000,0,0,0,1,1,1,1,40.47,No,No,0,0,0,1,0,0,0,1,0,0,0
7061,72221543,38.32912,-85.54435,093-I-0071-010,0,0,0,0,0,0,1,27.06,No,No,0,0,0,0,1,0,0,0,0,0,0
7062,72221560,38.99048,-84.64379,008-I-0075-010,0,1,0,0,0,0,0,65.24,No,No,0,0,0,0,0,0,0,0,0,0,0
7063,72221566,38.18099,-84.53025,105-I-0075-000,0,0,0,1,1,0,1,28.29,No,No,0,0,0,1,0,0,1,0,0,0,0
7064,72221571,38.10163,-84.48917,034-I-0075-000,0,0,0,1,1,0,1,19.56,No,No,0,0,0,1,0,0,0,1,0,0,0
7065,72221575,38.13605,-83.73106,006-I-0064-010,0,0,0,0,0,0,0,70.21,No,No,0,0,0,0,0,0,1,0,0,0,1
7066,72221583,39.04937,-84.44811,019-I-0275-010,1,1,0,0,0,1,0,61.24,No,No,0,0,0,0,0,0,0,0,0,0,0
7067,72221591,38.45222,-84.57423,105-I-0075-010,0,0,1,1,1,0,0,56.98,No,No,0,0,0,1,0,0,1,0,0,0,0
7068,72221600,38.19393,-85.71007,056-I-0264-000,1,1,0,0,0,1,0,54.94,No,No,0,0,0,0,0,0,0,0,0,1,0
7069,72221601,38.11174,-85.68834,056-I-0265-010,0,0,0,0,0,1,0,53.76,No,No,0,0,0,0,0,0,1,0,0,0,0
7070,72221606,36.99055,-84.1084,063-I-0075-000,0,0,0,0,0,1,0,65.15,No,No,0,0,0,0,1,0,0,0,0,0,0
7071,72221611,38.25977,-85.72468,056-I-0064-000,0,0,0,0,0,1,0,48.08,No,No,0,0,0,0,0,0,1,0,1,0,0
7072,72221616,38.04768,-84.42349,034-I-0075-000,1,1,0,1,1,0,1,14.65,No,No,0,0,0,1,0,0,0,0,0,0,1
7073,72221617,38.18849,-83.48829,103-I-0064-000,0,0,0,1,1,0,0,67.95,No,No,0,0,0,1,0,0,0,0,0,0,0
7074,72221618,38.60742,-84.57761,041-I-0075-010,0,0,0,1,1,0,0,68.69,No,No,0,0,0,1,0,0,0,0,0,0,0
7075,72221624,38.0737,-83.98929,087-I-0064-000,0,0,0,0,0,0,0,70.21,No,No,0,0,0,0,0,0,0,0,1,0,0
7076,72221631,37.3793,-84.33222,102-I-0075-000,0,0,1,0,1,0,0,61.32,No,No,0,0,0,0,0,0,0,0,0,1,0
7077,72221632,37.44581,-84.33773,102-I-0075-010,0,1,0,1,1,0,0,59.48,No,No,0,0,0,1,0,0,0,0,0,0,0
7079,72221668,38.15871,-85.09281,106-I-0064-000,0,0,0,0,0,1,0,70.21,No,No,0,0,0,0,0,0,0,0,0,1,0
7080,72221669,38.21317,-85.37927,106-I-0064-010,0,1,0,1,1,1,0,49.18,No,No,0,0,0,1,0,0,0,0,0,1,0
7081,72221670,38.15053,-85.05337,106-I-0064-000,0,1,0,1,1,1,0,58.72,No,No,0,0,0,1,0,0,0,0,0,1,0
7082,72221676,37.6075,-85.86611,047-I-0065-000,0,0,0,0,1,1,1,23.1,No,No,0,0,0,0,0,0,0,0,1,0,0
7083,72221677,38.83215,-84.68698,008-I-0071-000,0,0,0,0,0,0,0,46.33,No,No,0,0,0,0,0,0,1,0,0,0,0
7084,72221681,37.68702,-84.31417,076-I-0075-010,0,1,1,1,1,0,0,56.38,No,No,0,0,0,1,0,0,0,0,0,0,0
7085,72221682,37.14239,-85.97206,005-I-0065-000,1,0,0,1,1,0,0,63.19,No,No,0,0,0,1,0,0,0,0,0,0,0
7086,72221683,37.08598,-86.06375,005-I-0065-010,0,0,0,0,1,0,0,68.36,No,No,0,0,0,1,0,0,0,0,0,0,0
7087,72221690,38.63325,-85.13481,021-I-0071-000,0,0,1,1,1,0,0,70.21,No,No,0,0,0,1,0,0,0,0,0,1,0
7088,72221695,37.80805,-85.74439,047-I-0065-010,1,0,0,0,1,1,0,64.03,No,No,0,0,0,1,0,0,0,1,0,1,0
7089,72221696,38.2116,-85.3725,106-I-0064-000,0,1,0,1,1,1,1,43.13,No,No,0,0,0,1,0,0,0,0,0,0,0
7090,72221699,38.38482,-85.41296,093-I-0071-010,0,0,0,1,1,1,0,62.32,No,No,0,0,0,1,0,0,0,0,0,0,0
7091,72221702,38.37686,-85.43057,093-I-0071-010,1,0,0,1,1,0,1,41.53,No,No,0,0,0,0,0,0,1,0,0,0,0
7092,72221703,38.37486,-85.43423,093-I-0071-010,1,0,0,1,1,1,0,60.72,No,No,0,0,0,0,0,0,0,0,0,0,0
7093,72221711,38.974,-84.63722,008-I-0075-000,0,0,0,0,1,1,1,27.53,No,No,0,0,0,0,0,0,0,0,0,0,0
7094,72221738,38.83028,-84.68932,008-I-0071-000,0,0,0,0,0,0,1,26.91,No,No,0,0,0,0,0,0,1,0,0,0,0
7095,72221739,38.8309,-84.68866,008-I-0071-000,0,0,0,0,0,0,0,47.24,No,No,0,0,0,0,0,0,1,0,0,0,0
7096,72221747,38.27539,-83.35098,103-I-0064-010,1,0,0,1,1,0,,,Yes,,0,0,0,0,0,0,0,1,0,0,0
7097,72221751,37.06004,-86.10901,005-I-0065-010,0,0,0,1,1,0,0,70.21,No,No,0,0,0,0,0,0,0,0,0,0,0
7098,72221752,37.22448,-85.93239,050-I-0065-000,0,0,1,1,1,1,0,66.82,No,No,0,0,0,1,0,0,0,0,0,1,0
7099,72221760,37.8007,-85.74984,047-I-0065-000,0,0,0,1,1,0,0,57.17,No,No,0,0,0,1,0,0,0,0,0,0,0
7101,72221780,37.98526,-85.70069,015-I-0065-000,0,0,0,1,1,1,1,39.72,No,No,0,0,0,0,0,0,1,0,0,0,0
7104,72221804,37.87646,-85.70279,015-I-0065-010,0,0,0,1,1,0,1,2.91,No,No,0,0,0,1,0,0,1,0,0,0,0
7105,72221841,38.32543,-83.17913,022-I-0064-010,0,0,0,1,1,0,0,68.51,No,No,0,0,0,1,0,0,0,0,0,0,0
7106,72221852,38.20035,-85.69744,056-I-0264-000,0,0,0,0,0,1,0,55.3,No,No,0,0,0,0,0,0,0,0,0,0,0
7107,72221853,38.28315,-85.63979,056-I-0264-000,0,0,0,0,0,1,1,13.06,No,No,0,0,0,0,0,0,1,0,0,0,0
7108,72221859,38.19113,-85.71821,056-I-0264-010,0,0,0,0,0,0,0,55.3,No,No,0,0,0,0,1,0,0,0,0,1,0
7109,72221874,38.06751,-85.69979,015-I-0065-010,0,0,0,0,0,1,0,66.02,No,No,0,0,0,0,0,0,0,0,0,0,0
7110,72221885,38.63446,-84.58102,041-I-0075-010,0,1,1,0,1,0,0,59.09,No,No,0,0,0,0,0,0,0,0,0,1,0
7111,72221890,38.29047,-85.64226,056-I-0071-000,0,1,0,0,0,0,0,50.57,No,No,0,0,0,0,0,0,1,0,0,0,0
7112,72221895,39.03992,-84.46998,019-I-0275-010,0,0,1,0,0,1,0,65.24,No,No,0,0,0,0,0,0,0,0,0,1,0
7113,72221907,37.35514,-85.8989,050-I-0065-010,0,0,0,1,1,0,0,69.53,No,No,0,0,0,1,0,0,0,0,0,1,0
7114,72221912,38.2227,-85.50736,056-I-0064-000,0,0,0,1,1,0,0,48.94,No,No,0,0,0,1,0,0,1,0,0,1,0
7118,72221933,38.23455,-85.61303,056-I-0064-010,0,0,0,1,1,1,0,55.3,No,No,0,0,0,1,0,0,1,0,0,0,0
7120,72221951,37.06487,-88.16883,072-I-0024-000,0,0,0,0,0,0,0,66.95,No,No,0,0,0,0,0,0,1,0,0,0,0
7121,72221954,38.32724,-83.01343,022-I-0064-000,0,1,0,1,1,0,0,70.21,No,No,0,0,0,1,0,0,0,0,0,0,0
7122,72221972,39.05139,-84.56532,059-I-0075-010,1,0,0,0,0,0,0,55.21,No,No,0,0,0,0,0,0,0,0,0,1,0
7124,72222019,38.02577,-84.11206,025-I-0064-000,0,0,0,1,1,1,0,70.21,No,No,0,0,0,1,0,0,0,0,0,0,0
7125,72222031,38.24159,-83.43772,103-I-0064-010,1,0,1,1,1,0,0,66.08,No,No,0,0,0,1,0,0,0,0,0,0,0
7126,72222080,38.22893,-85.63494,056-I-0264-000,0,0,0,0,0,1,1,23.9,No,No,0,0,0,0,0,0,1,0,0,0,0
7127,72222093,38.27885,-85.82232,056-I-0064-010,0,0,0,0,0,1,,,Yes,,0,0,0,0,0,0,1,0,0,0,0
7128,72222103,38.22359,-85.53919,056-I-0064-000,0,0,0,0,0,1,1,25.57,No,No,0,0,0,0,0,1,0,0,0,0,0
7129,72222105,39.03501,-84.47026,019-I-0275-010,0,0,0,0,0,1,0,47.68,No,No,0,0,0,0,0,0,0,0,0,1,0
7130,72222120,38.06037,-84.37879,034-I-0064-000,0,0,0,0,0,0,0,68.68,No,No,0,0,1,0,0,0,0,0,0,0,0
7131,72222121,36.98286,-87.91788,072-I-0024-000,0,1,0,0,0,0,1,25.08,No,No,0,0,0,0,0,1,1,0,0,0,0
7132,72222123,39.06868,-84.52002,059-I-0075-000,0,1,0,0,0,1,1,7.52,No,No,0,0,0,0,0,0,1,0,1,0,0
7133,72222152,37.2887,-84.26687,102-I-0075-000,0,0,0,1,1,1,1,41.72,No,No,0,0,0,1,0,0,0,0,0,0,0
7134,72222153,37.29446,-84.27322,102-I-0075-000,0,0,0,1,1,1,1,29.92,No,No,0,0,0,1,0,0,1,0,0,1,0
7135,72222154,37.46925,-84.33535,102-I-0075-010,0,0,0,1,1,0,0,67.02,No,No,0,0,0,1,0,0,1,0,0,0,0
7136,72222155,37.29182,-84.27035,102-I-0075-000,0,0,0,1,1,1,1,20.26,No,No,0,0,0,1,0,0,1,0,0,0,0
7137,72222162,39.07064,-84.51981,059-I-0075-010,1,1,0,0,0,0,1,35.56,No,No,0,0,0,0,0,1,0,0,0,0,0
7138,72222167,38.33667,-85.52227,093-I-0071-000,0,1,1,0,0,1,0,53.82,No,No,0,0,0,0,0,0,0,0,0,1,0
7139,72222202,36.8822,-87.73529,111-I-0024-010,0,0,0,0,0,1,0,70.21,No,No,1,0,0,0,0,0,0,0,0,0,0
7140,72222242,39.09984,-84.4931,019-I-0471-000,0,0,0,0,0,0,0,52.39,No,No,0,0,0,0,0,0,1,0,0,0,0
7141,72222243,36.69305,-86.53442,107-I-0065-010,0,0,0,0,0,0,0,70.21,No,No,0,0,1,0,0,0,0,0,0,0,0
7143,72222252,37.76257,-84.31775,076-I-0075-000,0,0,0,0,0,0,0,69.77,No,No,0,0,0,0,0,0,0,0,0,1,0
7144,72222260,37.99699,-85.7051,015-I-0065-000,1,0,0,0,0,0,0,70.21,No,No,0,0,0,0,0,0,0,0,0,0,0
7145,72222261,39.02992,-84.60927,059-I-0075-000,0,0,0,0,0,0,0,50.54,No,No,0,0,0,0,0,0,1,0,0,0,1
7146,72222271,38.73081,-84.84926,039-I-0071-000,0,1,1,0,0,0,0,68.27,No,No,0,0,0,0,0,0,0,0,0,1,0
7147,72222272,38.17368,-84.80599,037-I-0064-000,0,0,0,1,1,0,0,69.64,No,No,1,0,0,1,0,0,0,0,0,0,0
7149,72222301,39.03701,-84.47017,019-I-0275-010,0,0,0,0,0,1,0,52.99,No,No,0,0,0,0,0,0,0,0,0,0,0
7150,72222323,38.22331,-85.52649,056-I-0064-000,0,0,0,0,0,1,1,18.1,No,No,0,0,0,0,0,0,1,0,0,0,0
7152,72222332,39.05088,-84.56617,059-I-0075-000,0,0,0,0,0,1,1,12.93,No,No,0,0,0,0,0,0,1,0,0,0,0
7153,72222372,38.10163,-84.489,034-I-0075-000,0,0,0,1,1,1,1,24.9,No,No,0,0,0,1,0,0,0,1,0,0,0
7154,72222375,39.09966,-84.49281,019-I-0471-000,0,0,0,0,0,0,1,14.48,No,No,0,0,0,0,0,0,1,0,0,0,0
7155,72222383,38.6738,-85.00393,021-I-0071-000,1,0,0,1,1,1,0,60.09,No,No,0,0,0,1,0,0,0,0,0,1,0
7156,72222392,39.04032,-84.58635,059-I-0075-000,0,0,0,0,0,0,0,55.3,No,No,0,0,0,0,0,0,1,0,0,0,0
7157,72222454,38.0879,-83.90414,087-I-0064-010,0,0,0,0,0,1,0,67.43,No,No,0,0,0,0,0,0,1,0,0,0,0
7158,72222464,39.00892,-84.63708,008-I-0075-000,0,0,0,0,0,0,1,40.89,No,No,0,0,0,0,0,0,0,0,0,0,1
7159,72222474,37.365,-85.89365,050-I-0065-010,0,0,0,1,1,0,0,67.83,No,No,0,0,0,1,0,0,0,0,0,0,0
7160,72222481,39.00961,-84.63605,008-I-0075-000,0,0,0,0,0,1,0,62.81,No,No,0,0,0,0,0,0,1,0,0,0,0
7161,72222487,37.58128,-84.31333,076-I-0075-010,0,0,0,0,0,0,0,70.21,No,No,0,0,0,0,0,0,0,0,0,0,0
7162,72222508,38.18989,-85.76376,056-I-0264-000,0,0,0,0,0,1,0,50.19,No,No,0,0,0,0,0,0,0,0,0,0,1
7163,72222509,38.366,-82.76858,010-I-0064-010,0,0,0,0,0,0,0,69.29,No,No,0,1,0,0,0,0,0,0,0,0,0
7164,72222521,38.28904,-85.6479,056-I-0071-000,1,0,0,0,0,0,0,54.12,No,No,0,0,0,0,0,0,1,0,0,0,0
7165,72222522,38.19131,-85.71659,056-I-0264-010,0,0,0,0,0,1,0,55.3,No,No,0,0,0,0,0,0,1,0,0,1,0
7166,72222535,39.0477,-84.45312,019-I-0275-010,0,0,0,0,0,1,1,43.29,No,No,0,0,0,0,0,0,0,0,0,1,0
7167,72222541,38.21754,-85.75234,056-I-0065-010,0,0,0,0,0,0,1,16.76,No,No,0,0,0,0,0,1,0,0,0,0,0
7168,72222560,38.1949,-85.2801,106-I-0064-010,0,0,0,0,0,1,0,67.65,No,No,0,0,0,0,0,1,0,0,0,1,0
7169,72222585,37.69778,-87.51483,051-I-0069-010,0,0,1,0,0,0,0,66.58,No,No,0,0,1,0,0,0,0,0,0,0,0
7170,72222587,38.01062,-84.4045,034-I-0075-010,0,0,1,0,0,0,0,70.21,No,No,0,0,1,0,0,0,0,0,0,0,0
7171,72222591,38.36692,-82.70142,010-I-0064-000,0,0,1,1,1,0,0,66.96,No,No,0,0,0,1,0,0,0,0,0,1,0
7172,72222614,39.04664,-84.57547,059-I-0075-010,0,0,1,0,0,0,1,7.97,No,No,0,0,0,0,0,0,1,0,0,0,0
7174,72222632,36.62202,-84.10708,118-I-0075-000,1,0,1,0,0,0,0,56.44,No,No,0,0,0,0,0,0,0,0,0,0,0
7175,72222653,37.87201,-85.70374,015-I-0065-010,0,1,0,1,1,0,0,50.99,No,No,0,0,0,0,0,0,0,0,0,0,0
7177,72222660,37.95805,-85.69237,015-I-0065-000,1,0,0,0,0,0,0,69.95,No,No,0,0,1,0,0,0,1,0,0,0,0
7178,72222661,37.98241,-85.69926,015-I-0065-000,0,0,0,1,1,1,1,43.87,No,No,0,0,0,1,0,0,1,0,0,0,0
7181,72222703,37.18328,-84.13757,063-I-0075-010,0,0,0,1,1,1,0,57.28,No,No,0,0,0,0,0,0,0,0,0,0,1
7182,72222704,37.17453,-84.12978,063-I-0075-010,0,0,0,1,1,0,0,55.81,No,No,0,0,0,0,0,0,0,0,0,1,1
7183,72222706,36.98961,-88.35685,079-I-0024-000,1,0,0,0,0,1,0,70.21,No,No,1,0,0,0,0,0,0,0,0,1,0
7184,72222716,38.19115,-85.7161,056-I-0264-000,1,0,0,0,0,0,1,40.83,No,No,0,0,0,0,0,0,1,0,0,0,0
7185,72222733,38.17329,-85.72008,056-I-0065-000,0,0,0,0,0,0,1,35.96,No,No,0,0,0,0,0,0,0,0,0,0,0
7186,72222738,38.18182,-83.56472,103-I-0064-010,1,1,0,1,1,0,0,70.21,No,No,0,0,0,1,0,0,0,0,0,0,0
7187,72222838,37.34843,-87.48421,054-I-0069-010,0,0,0,0,0,1,0,70.21,No,No,0,0,0,0,0,0,1,0,0,0,0
7188,72222860,36.98194,-86.38873,114-I-0065-010,0,1,0,0,0,0,0,67.65,No,No,0,0,0,0,0,0,1,0,0,0,0
7189,72222861,37.50797,-85.88797,047-I-0065-010,0,0,1,0,0,0,0,67.3,No,No,0,0,0,0,0,0,0,0,0,0,0
7191,72222876,39.06525,-84.52141,059-I-0075-010,1,1,0,0,0,0,1,43.75,No,No,0,0,0,0,0,0,0,0,1,0,0
7192,72222877,38.4426,-84.5708,105-I-0075-010,0,0,0,1,1,0,0,63.73,No,No,0,0,0,1,0,0,0,0,0,1,0
7193,72222889,38.11874,-85.63904,056-I-0265-000,0,0,0,0,0,0,1,37.96,No,No,0,1,0,0,0,0,0,0,0,0,1
7194,72222919,38.27747,-85.82093,056-I-0064-010,0,0,0,0,0,0,,,Yes,,0,0,0,0,0,0,1,0,0,0,1
7196,72222941,36.7755,-86.48035,107-I-0065-000,0,0,0,0,0,0,0,70.21,No,No,0,0,0,0,1,0,0,0,0,0,0
7197,72222997,38.22841,-85.63635,056-I-0264-010,0,0,1,0,0,0,0,54.68,No,No,0,0,0,0,1,0,0,0,0,0,0
7198,72222998,38.24273,-85.69525,056-I-0064-000,1,0,0,1,1,0,0,55.3,No,No,0,0,0,1,0,0,0,0,0,1,0
7201,72223052,39.05621,-84.43332,019-I-0275-010,0,0,0,0,0,0,1,11.04,No,No,0,1,0,0,0,0,0,0,0,0,0
7202,72223053,39.0572,-84.43129,019-I-0275-010,0,0,0,0,0,0,1,23.66,No,No,0,1,0,0,0,0,0,0,0,0,1
7203,72223066,38.22712,-85.82185,056-I-0264-000,0,0,0,0,0,0,0,55.3,No,No,0,0,0,0,0,0,0,0,0,0,0
7204,72223068,38.23434,-85.6124,056-I-0064-010,0,0,0,0,0,0,0,53.98,No,No,0,0,0,0,0,0,1,0,0,0,1
7205,72223069,38.20779,-85.75144,056-I-0065-010,0,0,0,0,0,0,0,54.31,No,No,0,0,0,0,0,0,1,0,0,0,0
7206,72223070,38.19148,-85.71606,056-I-0264-010,0,1,0,0,0,0,0,55.3,No,No,0,0,0,0,0,0,1,0,0,0,0
7207,72223078,38.36922,-85.44376,093-I-0071-010,0,1,0,0,0,0,0,69.3,No,No,1,0,0,0,0,0,0,0,0,0,0
7208,72223086,39.01917,-84.62043,008-I-0075-000,0,0,0,0,0,0,1,39.76,No,No,0,0,0,0,0,0,1,0,0,0,1
7209,72223097,38.11089,-84.50798,034-I-0075-010,0,0,1,0,0,0,0,67.58,No,No,0,0,1,0,0,0,0,0,0,0,0
7210,72223105,38.91919,-84.6292,008-I-0075-000,0,0,0,0,0,0,0,66.35,No,No,0,0,0,0,0,0,0,0,0,0,0
7212,72223121,37.34242,-85.90508,050-I-0065-000,0,0,0,1,1,0,0,70.21,No,No,0,0,0,0,0,0,1,0,0,1,0
7213,72223146,38.79277,-84.73976,039-I-0071-000,0,0,1,0,0,0,0,63.25,No,No,0,0,0,0,0,0,0,0,0,1,0
7214,72223157,39.06326,-84.52352,059-I-0075-010,1,0,1,0,0,0,1,2.7,No,No,0,0,0,0,0,0,0,0,0,1,0
7215,72223167,37.77714,-84.31629,076-I-0075-000,0,0,0,0,1,1,0,70.21,No,No,0,0,0,0,0,0,1,0,0,0,0
7217,72223181,38.28548,-85.68056,056-I-0071-010,0,0,0,0,0,0,0,48.23,No,No,0,0,0,0,0,0,1,0,0,0,0
7218,72223217,38.29832,-85.62291,056-I-0071-010,0,1,0,0,0,0,0,50.93,No,No,0,0,0,0,0,1,0,0,0,0,0
7219,72223225,37.39074,-84.33632,102-I-0075-000,0,0,0,0,0,1,0,50.02,No,No,0,1,0,0,0,0,1,0,1,0,0
7220,72223233,36.8425,-84.16135,118-I-0075-010,0,0,0,0,0,0,0,69.47,No,No,0,0,0,0,0,0,0,0,0,0,0
7221,72223274,38.90929,-84.62805,008-I-0075-000,0,0,0,0,0,0,0,65.89,No,No,0,0,0,0,0,1,0,0,0,0,0
7222,72223300,37.17118,-85.9584,050-I-0065-000,0,0,0,0,0,0,0,70.21,No,No,0,0,0,0,0,0,0,0,1,0,0
7223,72223313,36.85427,-84.15403,118-I-0075-000,0,0,0,1,1,1,1,12.02,No,No,0,0,0,1,0,0,1,0,0,1,0
7224,72223320,38.95081,-84.6336,008-I-0075-000,0,0,0,0,0,0,0,66.68,No,No,0,0,0,0,0,0,0,0,0,0,0
7225,72223332,38.86704,-84.6424,008-I-0071-000,0,0,0,0,0,1,0,64.15,No,No,0,0,0,0,0,0,1,0,0,1,0
7228,72223359,38.1141,-85.69767,056-I-0265-010,0,0,0,0,0,0,1,40.86,No,No,0,0,0,0,0,0,0,1,0,0,0
7229,72223361,38.18984,-85.76498,056-I-0264-000,0,0,0,0,0,1,1,42.75,No,No,0,0,0,0,0,0,1,0,0,0,0
7230,72223370,39.04405,-84.5787,059-I-0075-000,0,0,0,0,0,0,0,53.96,No,No,0,0,0,0,0,0,1,0,0,0,0
7231,72223384,38.18975,-85.7402,056-I-0264-010,0,0,0,0,0,1,0,55.3,No,No,0,0,0,0,1,0,0,0,0,1,0
7232,72223426,39.0418,-84.46926,019-I-0275-010,0,0,0,0,0,1,0,53.95,No,No,0,0,0,0,0,0,0,0,0,0,0
7233,72223427,39.04671,-84.57537,059-I-0075-010,0,0,0,0,0,0,0,52.53,No,No,0,0,0,0,0,0,0,0,0,1,0
7234,72223474,38.23829,-85.66706,056-I-0064-010,0,0,1,0,0,1,1,10.95,No,No,0,0,0,0,0,1,0,0,0,0,0
7235,72223483,39.0756,-84.51976,059-I-0075-010,0,1,0,0,0,1,1,23.16,No,No,0,0,0,0,0,0,1,0,0,0,0
7237,72223486,38.97935,-84.63957,008-I-0075-010,0,0,0,0,0,0,0,68.97,No,No,0,0,0,0,1,0,1,0,0,0,1
7238,72223488,39.087,-84.47422,019-I-0471-010,0,0,0,0,0,1,1,21.1,No,No,0,0,0,0,1,0,1,0,0,1,0
7239,72223511,39.05636,-84.43209,019-I-0275-010,0,0,1,0,0,0,1,38.76,No,No,0,0,0,0,0,0,0,0,0,0,1
7240,72223513,39.05709,-84.43069,019-I-0275-010,0,0,1,0,1,0,0,55.6,No,No,0,1,0,1,0,0,1,0,0,0,0
7241,72223518,38.7553,-84.80672,039-I-0071-000,1,0,1,0,0,0,0,69.05,No,No,0,0,0,0,0,0,1,0,0,1,0
7242,72223520,37.44223,-84.33879,102-I-0075-000,0,1,1,0,1,0,0,66.12,No,No,0,0,0,0,1,0,0,0,0,0,0
7243,72223527,38.17393,-85.72024,056-I-0065-010,1,1,0,0,0,1,0,57.97,No,No,0,0,0,0,0,1,0,0,0,0,0
7244,72223533,38.16813,-85.72087,056-I-0065-010,0,0,1,0,0,0,0,60.65,No,No,0,0,0,0,0,0,0,0,0,0,0
7245,72223551,38.22248,-85.50038,056-I-0064-000,0,0,0,0,0,0,0,69.59,No,No,0,0,0,0,0,0,0,0,0,0,1
7246,72223565,36.84617,-84.15889,118-I-0075-000,0,1,0,1,1,1,0,61.55,No,No,0,0,0,1,0,0,0,0,0,0,0
7247,72223684,38.24508,-85.6979,056-I-0064-000,0,0,0,0,0,0,0,50.72,No,No,0,0,0,0,0,0,0,0,0,0,0
7248,72223686,38.16013,-85.71977,056-I-0065-000,0,0,0,0,0,0,0,59.12,No,No,0,0,0,0,0,0,1,0,0,0,0
7249,72223693,38.16077,-85.72009,056-I-0065-000,0,0,0,0,0,0,0,63.43,No,No,0,0,0,0,0,0,1,0,0,0,0
7250,72223705,38.31558,-85.58014,056-I-0071-000,0,0,0,0,0,0,0,59.08,No,No,0,0,0,0,0,0,0,0,0,0,0
7251,72223717,38.22486,-85.6434,056-I-0264-000,0,0,0,0,0,1,0,54.78,No,No,0,0,0,0,0,0,0,0,0,0,0
7252,72223739,39.06912,-84.5199,059-I-0075-000,0,1,0,0,0,1,1,14.27,No,No,0,0,0,0,0,0,0,0,0,1,1
7253,72223746,38.3534,-85.47828,093-I-0071-000,0,1,0,0,0,0,0,53.75,No,No,0,0,0,0,0,0,1,0,0,0,0
7254,72223807,38.27208,-85.70148,056-I-0071-000,0,0,0,0,0,0,0,45.45,No,No,0,0,0,0,0,0,0,0,0,0,1
7255,72223812,38.27701,-85.79784,056-I-0064-000,0,0,1,0,0,1,0,49.86,No,No,0,0,0,0,0,0,0,0,0,0,0
7256,72223816,39.10281,-84.82488,008-I-0275-010,0,0,0,0,0,1,1,32.53,No,No,0,0,0,0,0,0,0,0,0,1,0
7257,72223846,38.23458,-85.61308,056-I-0064-010,0,0,0,0,0,1,1,29.66,No,No,0,0,0,0,0,0,0,0,0,0,0
7258,72223850,38.30016,-85.55239,056-I-0265-000,0,0,0,0,0,1,0,65.24,No,No,0,0,0,0,0,0,0,0,1,0,0
